# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Thu Nov 16 20:07:27 2023
#
# User preference: *
#
# CONSTRAINT:  where (kepoi_name like '%.01%'
# CONSTRAINT:  and koi_disposition not like '%FALSE POSITIVE%'
# CONSTRAINT:  and koi_pdisposition not like '%FALSE POSITIVE%'
# CONSTRAINT:  and koi_depth not null
# CONSTRAINT:  and koi_steff not null
# CONSTRAINT:  and koi_srad not null
# CONSTRAINT:  and koi_smass not null)
#
# COLUMN kepid:          KepID
# COLUMN kepoi_name:     KOI Name
# COLUMN kepler_name:    Kepler Name
# COLUMN koi_disposition: Exoplanet Archive Disposition
# COLUMN koi_pdisposition: Disposition Using Kepler Data
# COLUMN koi_depth:      Transit Depth [ppm]
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_teq:        Equilibrium Temperature [K]
# COLUMN koi_steff:      Stellar Effective Temperature [K]
# COLUMN koi_srad:       Stellar Radius [Solar radii]
# COLUMN koi_smass:      Stellar Mass [Solar mass]
#
kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_depth,koi_prad,koi_teq,koi_steff,koi_srad,koi_smass
5734702,K05196.01,,CANDIDATE,CANDIDATE,3.4560e+02,5.46,442.0,6626.00,2.7040,1.4260
2861298,K04958.01,,CANDIDATE,CANDIDATE,1.8670e+02,2.74,308.0,5765.00,2.0050,1.0070
4737848,K05079.01,,CANDIDATE,CANDIDATE,1.2520e+02,1.54,584.0,6116.00,1.3320,0.9740
4750962,K05083.01,,CANDIDATE,CANDIDATE,2.6440e+02,8.25,812.0,5207.00,5.1830,1.9460
4760478,K05084.01,Kepler-1625 b,CONFIRMED,CANDIDATE,4.3769e+03,11.67,350.0,5548.00,1.7930,1.0790
5793275,K05202.01,,CANDIDATE,CANDIDATE,3.3720e+02,1.83,227.0,6014.00,0.9580,1.0430
5857656,K05205.01,,CANDIDATE,CANDIDATE,5.9490e+02,2.91,310.0,6218.00,1.1850,1.0720
5859725,K05207.01,,CANDIDATE,CANDIDATE,4.9100e+01,0.72,707.0,5962.00,1.0350,1.0830
6719052,K05320.01,,CANDIDATE,CANDIDATE,2.7230e+02,3.13,422.0,7610.00,1.8620,1.6930
6721603,K05321.01,,CANDIDATE,CANDIDATE,1.4800e+02,1.92,404.0,6163.00,1.5680,1.0300
6756369,K05322.01,,CANDIDATE,CANDIDATE,2.0330e+02,8.10,1051.0,5029.00,5.1270,1.6530
6765563,K05324.01,,CANDIDATE,CANDIDATE,5.1880e+02,6.84,428.0,5203.00,3.0550,1.0510
6776555,K05327.01,,CANDIDATE,CANDIDATE,1.4210e+03,2.09,548.0,3694.00,0.5660,0.5670
3001955,K04961.01,,CANDIDATE,CANDIDATE,5.8520e+02,2.04,198.0,4823.00,0.7920,0.8370
3101178,K04963.01,,CANDIDATE,CANDIDATE,1.2350e+02,1.65,570.0,6373.00,1.2090,0.9610
3239171,K04967.01,,CANDIDATE,CANDIDATE,3.4870e+02,1.94,558.0,6225.00,1.0310,1.0910
4761427,K05085.01,,CANDIDATE,CANDIDATE,1.0060e+03,2.82,248.0,5750.00,0.8820,0.9800
4770798,K05087.01,,CANDIDATE,CANDIDATE,1.5370e+02,1.55,234.0,5696.00,1.2610,0.9590
4813750,K05088.01,,CANDIDATE,CANDIDATE,4.4900e+02,1.79,468.0,5674.00,0.8390,0.7640
4833409,K05092.01,,CANDIDATE,CANDIDATE,3.1840e+02,2.38,354.0,6484.00,1.3200,1.1510
5946568,K05211.01,,CANDIDATE,CANDIDATE,5.3900e+01,0.60,1029.0,5435.00,0.8240,0.9370
5954894,K05213.01,,CANDIDATE,CANDIDATE,6.0500e+01,0.64,449.0,5441.00,0.8270,0.7560
5965629,K05216.01,,CANDIDATE,CANDIDATE,8.0400e+02,2.56,243.0,5897.00,0.8910,0.9830
6934045,K05336.01,,CANDIDATE,CANDIDATE,2.7340e+02,3.24,413.0,6537.00,1.8590,1.3970
6939913,K05337.01,,CANDIDATE,CANDIDATE,9.8500e+02,2.99,238.0,6039.00,0.9510,1.0270
7009548,K05341.01,,CANDIDATE,CANDIDATE,2.5670e+02,2.26,922.0,6311.00,1.3390,1.0500
3340165,K04972.01,,CANDIDATE,CANDIDATE,1.2240e+02,1.35,717.0,6346.00,1.2140,1.2410
3355104,K04975.01,,CANDIDATE,CANDIDATE,1.6470e+03,4.10,483.0,5838.00,0.8970,0.9920
4912650,K05098.01,,CANDIDATE,CANDIDATE,3.7230e+02,1.57,325.0,5180.00,0.8000,0.8250
4914221,K05099.01,,CANDIDATE,CANDIDATE,1.1080e+02,1.51,440.0,5806.00,1.2810,0.8810
5981058,K05219.01,,CANDIDATE,CANDIDATE,1.4760e+02,1.20,605.0,5897.00,0.9990,1.0880
6021840,K05222.01,,CANDIDATE,CANDIDATE,6.9950e+02,2.77,271.0,6140.00,1.0480,1.1420
6023571,K05223.01,,CANDIDATE,CANDIDATE,8.2130e+02,8.41,363.0,4842.00,3.0350,1.2270
6025174,K05224.01,,CANDIDATE,CANDIDATE,3.9420e+02,2.49,376.0,6123.00,1.2520,1.2290
3356156,K04976.01,,CANDIDATE,CANDIDATE,2.4900e+02,2.77,320.0,7089.00,1.7290,1.5320
3425363,K04977.01,,CANDIDATE,CANDIDATE,3.6800e+02,1.18,410.0,4445.00,0.6350,0.6290
3428127,K04978.01,,CANDIDATE,CANDIDATE,8.2200e+02,2.75,253.0,5544.00,0.9660,0.8590
3441795,K04981.01,,CANDIDATE,CANDIDATE,8.8600e+02,2.32,216.0,5310.00,0.7960,0.8860
4915582,K05101.01,,CANDIDATE,CANDIDATE,1.1800e+02,1.64,331.0,6499.00,1.4970,0.9930
4918303,K05104.01,,CANDIDATE,CANDIDATE,2.1590e+02,1.63,682.0,6063.00,1.0120,1.1170
4940376,K05107.01,,CANDIDATE,CANDIDATE,5.3270e+02,16.68,698.0,5106.00,7.0520,1.8390
6034379,K05226.01,,CANDIDATE,CANDIDATE,1.6370e+03,4.42,289.0,5780.00,1.0000,1.0000
6034834,K05227.01,,CANDIDATE,CANDIDATE,3.7550e+02,1.89,259.0,5735.00,0.9720,0.7730
6036286,K05228.01,,CANDIDATE,CANDIDATE,7.5800e+02,1.03,94.0,3434.00,0.3600,0.3680
6038152,K05229.01,,CANDIDATE,CANDIDATE,3.0280e+02,2.06,298.0,6446.00,1.1550,1.1700
6043490,K05230.01,,CANDIDATE,CANDIDATE,3.3330e+02,4.42,375.0,5458.00,2.4530,1.2480
6045404,K05231.01,,CANDIDATE,CANDIDATE,4.7230e+02,2.03,427.0,6046.00,0.9270,1.0110
3540873,K04986.01,,CANDIDATE,CANDIDATE,4.1740e+02,1.48,211.0,5776.00,0.7260,0.8070
3548645,K04991.01,,CANDIDATE,CANDIDATE,5.3100e+02,2.09,300.0,5941.00,0.9110,1.0010
4953262,K05110.01,,CANDIDATE,CANDIDATE,2.9240e+02,8.16,670.0,4869.00,4.3830,1.0940
6067545,K05236.01,,CANDIDATE,CANDIDATE,3.4650e+02,2.06,238.0,5912.00,1.1150,1.0560
6115356,K05237.01,,CANDIDATE,CANDIDATE,6.0300e+02,1.84,224.0,5772.00,0.7450,0.8230
3553900,K04992.01,,CANDIDATE,CANDIDATE,3.2330e+02,1.45,693.0,5654.00,0.7740,0.8650
5027859,K05117.01,,CANDIDATE,CANDIDATE,6.1840e+02,1.95,491.0,5504.00,0.7960,0.8920
5036052,K05119.01,,CANDIDATE,CANDIDATE,3.9030e+02,20.03,741.0,5145.00,7.6530,2.3940
6184894,K05245.01,Kepler-1627 b,CONFIRMED,CANDIDATE,1.8326e+03,3.06,794.0,5388.00,0.7170,0.6810
6197658,K05247.01,,CANDIDATE,CANDIDATE,7.8200e+02,3.22,315.0,6343.00,1.1370,1.2130
6198670,K05248.01,,CANDIDATE,CANDIDATE,2.7240e+02,1.35,301.0,5692.00,0.8200,0.7700
3646449,K04999.01,,CANDIDATE,CANDIDATE,3.8250e+02,2.00,458.0,5816.00,1.0300,1.0470
3647097,K05001.01,,CANDIDATE,CANDIDATE,3.1010e+02,1.92,481.0,5729.00,1.1050,1.0480
3748239,K05003.01,,CANDIDATE,CANDIDATE,5.5560e+02,15.19,783.0,5215.00,6.4280,1.7820
3751118,K05004.01,,CANDIDATE,CANDIDATE,3.5910e+02,2.00,385.0,5762.00,1.0220,1.1030
5094412,K05124.01,,CANDIDATE,CANDIDATE,1.7620e+03,11.67,260.0,5324.00,0.9660,0.8460
5110453,K05126.01,,CANDIDATE,CANDIDATE,4.8160e+02,13.73,463.0,5110.00,5.4690,1.6680
5166811,K05130.01,,CANDIDATE,CANDIDATE,6.6980e+02,1.90,206.0,5228.00,0.7510,0.8060
6203955,K05249.01,,CANDIDATE,CANDIDATE,1.4900e+02,1.25,744.0,6372.00,1.0150,1.0660
6266866,K05254.01,,CANDIDATE,CANDIDATE,6.4800e+01,1.20,361.0,5807.00,1.4960,1.0460
3758499,K05007.01,,CANDIDATE,CANDIDATE,8.6000e+01,1.82,1030.0,5934.00,1.8850,1.1410
3834728,K05009.01,,CANDIDATE,CANDIDATE,6.7100e+02,1.76,200.0,5171.00,0.6770,0.7060
5181299,K05134.01,,CANDIDATE,CANDIDATE,4.7010e+02,6.93,338.0,5172.00,3.2640,1.3300
5184144,K05135.01,,CANDIDATE,CANDIDATE,7.3200e+02,2.00,217.0,5228.00,0.7550,0.8360
6309307,K05262.01,,CANDIDATE,CANDIDATE,7.4520e+02,32.58,599.0,5053.00,11.7060,2.9390
3863877,K05021.01,,CANDIDATE,CANDIDATE,9.9100e+02,3.01,269.0,5825.00,0.9650,1.0830
5255259,K05142.01,,CANDIDATE,CANDIDATE,1.7790e+03,3.33,264.0,5184.00,0.8080,0.7560
6350031,K05267.01,,CANDIDATE,CANDIDATE,1.2950e+02,2.93,1636.0,5921.00,2.5890,1.4270
6359881,K05268.01,,CANDIDATE,CANDIDATE,4.7520e+02,2.00,225.0,5818.00,0.9250,1.0390
6359929,K05269.01,,CANDIDATE,CANDIDATE,9.9200e+02,2.88,242.0,5696.00,0.9240,0.9650
11177676,K03281.01,Kepler-1454 b,CONFIRMED,CANDIDATE,3.6780e+02,1.98,492.0,5370.00,1.0550,0.8810
3955444,K05027.01,,CANDIDATE,CANDIDATE,1.2300e+02,6.15,838.0,4999.00,5.6150,2.0120
9274092,K05649.01,,CANDIDATE,CANDIDATE,1.2090e+03,2.32,187.0,5126.00,0.6690,0.6850
9282853,K05651.01,,CANDIDATE,CANDIDATE,5.0100e+02,1.72,343.0,5141.00,0.7730,0.7310
9292100,K05652.01,,CANDIDATE,CANDIDATE,5.3900e+02,1.43,302.0,5040.00,0.6260,0.6160
9300066,K05653.01,,CANDIDATE,CANDIDATE,9.6000e+02,2.02,232.0,4788.00,0.6720,0.6550
10186761,K05772.01,,CANDIDATE,CANDIDATE,1.7460e+02,1.32,447.0,6072.00,0.9940,1.0540
10191449,K05775.01,,CANDIDATE,CANDIDATE,6.7680e+02,2.19,209.0,5609.00,0.8540,0.9370
10199984,K05776.01,,CANDIDATE,CANDIDATE,3.0080e+02,4.60,458.0,5357.00,2.5220,1.0140
7625138,K05406.01,,CANDIDATE,CANDIDATE,1.9100e+01,0.82,1479.0,6356.00,1.8650,1.2270
8507586,K05528.01,,CANDIDATE,CANDIDATE,4.8000e+02,2.02,309.0,5919.00,0.9230,0.9450
8525101,K05532.01,,CANDIDATE,CANDIDATE,1.3130e+02,6.04,1176.0,4995.00,5.0580,1.2250
9304976,K05654.01,,CANDIDATE,CANDIDATE,1.0960e+03,3.28,405.0,5299.00,0.7570,0.7150
9334027,K05657.01,,CANDIDATE,CANDIDATE,3.7110e+02,2.00,293.0,6054.00,1.0280,1.0230
9363944,K05660.01,,CANDIDATE,CANDIDATE,4.7250e+02,10.03,452.0,4961.00,4.6490,1.0670
10272858,K05782.01,,CANDIDATE,CANDIDATE,3.4670e+02,6.69,354.0,5208.00,3.6200,1.3700
10339000,K05787.01,,CANDIDATE,CANDIDATE,1.4090e+02,1.19,480.0,6224.00,0.9830,0.9100
7625143,K05407.01,,CANDIDATE,CANDIDATE,1.1700e+02,1.54,611.0,6525.00,1.4120,1.1960
7631138,K05408.01,,CANDIDATE,CANDIDATE,4.6370e+02,3.24,283.0,5324.00,1.5340,0.9120
7662502,K05410.01,,CANDIDATE,CANDIDATE,7.8100e+01,0.97,701.0,6223.00,1.0950,1.0730
7672215,K05411.01,,CANDIDATE,CANDIDATE,6.1300e+01,1.40,1279.0,7372.00,1.7520,1.5520
7690782,K05413.01,,CANDIDATE,CANDIDATE,3.8660e+02,2.00,236.0,5574.00,0.9530,0.7980
8547213,K05536.01,,CANDIDATE,CANDIDATE,4.9970e+02,1.85,226.0,5701.00,0.8150,0.8770
8547537,K05539.01,,CANDIDATE,CANDIDATE,9.6110e+02,2.34,209.0,5302.00,0.7710,0.8650
8548454,K05541.01,,CANDIDATE,CANDIDATE,5.1780e+02,2.04,250.0,5823.00,0.9010,0.9840
9391817,K05663.01,,CANDIDATE,CANDIDATE,1.5800e+02,1.52,392.0,5960.00,1.2130,1.0870
9394953,K05665.01,,CANDIDATE,CANDIDATE,5.7600e+01,1.33,523.0,6018.00,1.7500,1.2400
9397862,K05666.01,,CANDIDATE,CANDIDATE,1.8400e+02,1.26,332.0,6164.00,0.9270,0.9520
10387792,K05789.01,,CANDIDATE,CANDIDATE,4.4840e+02,1.57,203.0,5074.00,0.7610,0.7250
10394802,K05790.01,,CANDIDATE,CANDIDATE,1.8570e+03,3.71,241.0,4899.00,0.7130,0.8180
10453009,K05794.01,,CANDIDATE,CANDIDATE,1.2500e+02,4.30,950.0,5197.00,3.7840,1.4830
7731281,K05416.01,Kepler-1628 b,CONFIRMED,CANDIDATE,1.1004e+04,6.28,240.0,3869.00,0.5840,0.5870
7747091,K05418.01,,CANDIDATE,CANDIDATE,2.1750e+02,1.21,657.0,5475.00,0.8370,0.9440
8570210,K05545.01,,CANDIDATE,CANDIDATE,1.8150e+02,1.08,206.0,5829.00,0.8020,0.8790
8571421,K05546.01,,CANDIDATE,CANDIDATE,6.8890e+02,3.01,258.0,6343.00,1.1370,1.2130
8574794,K05547.01,,CANDIDATE,CANDIDATE,5.3130e+02,2.22,210.0,5751.00,0.9430,1.0600
8613769,K05550.01,,CANDIDATE,CANDIDATE,1.7800e+03,3.63,206.0,5693.00,0.8560,0.9500
9417931,K05671.01,,CANDIDATE,CANDIDATE,2.2710e+02,1.73,356.0,6098.00,1.1310,0.9760
9456887,K05677.01,,CANDIDATE,CANDIDATE,1.5320e+02,1.14,598.0,5221.00,0.9360,0.8430
10470779,K05796.01,,CANDIDATE,CANDIDATE,5.4860e+02,2.41,230.0,5613.00,1.0440,0.9480
10487228,K05798.01,,CANDIDATE,CANDIDATE,7.5600e+02,2.03,212.0,5108.00,0.7590,0.8330
10519727,K05799.01,,CANDIDATE,CANDIDATE,3.0410e+02,2.82,393.0,5620.00,1.6210,1.0420
10525077,K05800.01,,CANDIDATE,CANDIDATE,1.4640e+02,1.34,874.0,6091.00,1.0470,1.0580
10535708,K05801.01,,CANDIDATE,CANDIDATE,4.5970e+02,1.96,314.0,5849.00,0.9190,1.0140
7762153,K05423.01,,CANDIDATE,CANDIDATE,5.8250e+02,2.63,266.0,5857.00,1.1000,1.1160
7770901,K05426.01,,CANDIDATE,CANDIDATE,1.7650e+02,1.78,435.0,6103.00,1.2340,0.8980
8644545,K05552.01,,CANDIDATE,CANDIDATE,4.6410e+02,2.10,265.0,5505.00,0.9920,0.8710
8644911,K05553.01,,CANDIDATE,CANDIDATE,7.8210e+02,2.32,333.0,5456.00,0.8430,0.7770
8652997,K05554.01,,CANDIDATE,CANDIDATE,5.2500e+01,0.96,312.0,6113.00,1.2770,0.8740
8656535,K05556.01,,CANDIDATE,CANDIDATE,3.4560e+02,1.86,210.0,5594.00,1.0060,0.9010
9466486,K05680.01,,CANDIDATE,CANDIDATE,2.6220e+02,2.97,300.0,5553.00,1.8440,0.7920
9472328,K05681.01,,CANDIDATE,CANDIDATE,1.5100e+03,28199.30,702.0,5261.00,3.6300,1.3830
9472341,K05682.01,,CANDIDATE,CANDIDATE,1.8750e+03,7.45,638.0,5401.00,1.7170,0.8240
9475697,K05684.01,,CANDIDATE,CANDIDATE,7.1600e+02,24.34,675.0,5048.00,8.6110,2.5710
9481235,K05685.01,,CANDIDATE,CANDIDATE,3.7610e+02,17.96,1646.0,4883.00,6.5020,0.9360
10552151,K05805.01,,CANDIDATE,CANDIDATE,8.3020e+02,11.07,372.0,5277.00,3.9310,1.7640
10552263,K05806.01,,CANDIDATE,CANDIDATE,1.6800e+02,1.26,272.0,5914.00,0.9730,0.9810
10581308,K05810.01,,CANDIDATE,CANDIDATE,2.3760e+02,2.25,278.0,5458.00,1.4410,0.9310
7829836,K05433.01,,CANDIDATE,CANDIDATE,6.1420e+02,2.55,302.0,5878.00,1.0350,1.0380
7830953,K05434.01,,CANDIDATE,CANDIDATE,9.0560e+02,2.96,218.0,5897.00,0.9920,1.1060
7836096,K05435.01,,CANDIDATE,CANDIDATE,5.0070e+02,1.71,560.0,4949.00,0.7770,0.8550
8715589,K05563.01,,CANDIDATE,CANDIDATE,1.4610e+02,3.80,1422.0,5222.00,3.1620,1.3120
8741367,K05566.01,,CANDIDATE,CANDIDATE,1.2660e+02,3.18,3183.0,6456.00,2.7730,1.4900
9532603,K05688.01,,CANDIDATE,CANDIDATE,7.2500e+02,2.03,594.0,5176.00,0.7380,0.8260
9534832,K05689.01,,CANDIDATE,CANDIDATE,9.7400e+02,2.76,295.0,4816.00,0.8230,0.7950
9536727,K05690.01,,CANDIDATE,CANDIDATE,4.7860e+02,45.89,1971.0,5039.00,14.9540,3.1490
9575728,K05692.01,,CANDIDATE,CANDIDATE,7.0000e+01,0.59,834.0,4147.00,0.6830,0.6780
10802364,K05829.01,,CANDIDATE,CANDIDATE,4.9100e+02,1.97,196.0,5591.00,0.8600,0.9770
10809888,K05830.01,,CANDIDATE,CANDIDATE,2.4580e+02,11.19,924.0,5099.00,7.3170,2.0490
10813078,K05831.01,,CANDIDATE,CANDIDATE,9.5400e+02,1.75,485.0,4031.00,0.5850,0.5780
10850327,K05833.01,,CANDIDATE,CANDIDATE,7.8350e+02,5.97,334.0,6261.00,1.6790,1.0300
10855545,K05834.01,,CANDIDATE,CANDIDATE,2.6900e+02,1.77,583.0,6095.00,1.0820,1.1500
10858504,K05835.01,,CANDIDATE,CANDIDATE,5.9500e+02,2.44,249.0,6287.00,0.9620,1.0020
7888863,K05440.01,,CANDIDATE,CANDIDATE,3.4690e+02,1.75,448.0,6187.00,0.9370,1.0110
7917068,K05446.01,,CANDIDATE,CANDIDATE,4.7980e+02,7.35,377.0,5751.00,2.6110,1.2690
8745553,K05568.01,Kepler-1633 b,CONFIRMED,CANDIDATE,1.4750e+02,6.71,925.0,5889.00,4.9120,2.0060
8747910,K05570.01,,CANDIDATE,CANDIDATE,7.2500e+02,2.28,196.0,5596.00,0.8210,0.8790
8807988,K05572.01,,CANDIDATE,CANDIDATE,9.6600e+01,0.78,533.0,5192.00,0.8020,0.8960
8814872,K05574.01,,CANDIDATE,CANDIDATE,1.8060e+03,2.55,158.0,4236.00,0.6120,0.5990
9579606,K05694.01,,CANDIDATE,CANDIDATE,2.4940e+02,1.26,337.0,5565.00,0.8020,0.8790
9596820,K05698.01,,CANDIDATE,CANDIDATE,3.1280e+02,2.33,363.0,6886.00,1.2870,1.2270
10601163,K05812.01,,CANDIDATE,CANDIDATE,1.5990e+02,1.50,1443.0,6070.00,1.1590,0.8630
10618044,K05815.01,,CANDIDATE,CANDIDATE,3.2060e+02,3.52,379.0,5210.00,1.8490,0.9760
10656842,K05816.01,,CANDIDATE,CANDIDATE,3.5190e+02,14.04,878.0,4986.00,7.7330,2.2310
10658177,K05817.01,,CANDIDATE,CANDIDATE,1.3070e+02,1.59,450.0,5903.00,1.4000,1.0790
10663976,K05819.01,,CANDIDATE,CANDIDATE,2.8650e+02,1.24,212.0,5513.00,0.7290,0.7960
7950158,K05451.01,,CANDIDATE,CANDIDATE,3.1990e+02,4.40,319.0,5283.00,2.5040,1.1440
7978202,K05454.01,Kepler-1630 b,CONFIRMED,CANDIDATE,1.2670e+03,2.62,182.0,5037.00,0.7560,0.7240
8841297,K05577.01,,CANDIDATE,CANDIDATE,2.9760e+02,2.94,305.0,6043.00,1.6340,1.0620
8868481,K05578.01,,CANDIDATE,CANDIDATE,1.4960e+02,3.00,376.0,5779.00,2.4600,1.2900
8888745,K05579.01,,CANDIDATE,CANDIDATE,3.6170e+02,1.57,455.0,4999.00,0.8010,0.7640
8890417,K05580.01,,CANDIDATE,CANDIDATE,2.3950e+02,2.41,405.0,6007.00,1.5180,1.2150
8891684,K05581.01,Kepler-1634 b,CONFIRMED,CANDIDATE,9.1460e+02,4.27,282.0,5636.00,1.3540,1.1030
9659022,K05702.01,,CANDIDATE,CANDIDATE,6.1000e+02,2.56,241.0,6141.00,1.0070,1.0460
9674789,K05704.01,,CANDIDATE,CANDIDATE,2.7070e+02,1.15,313.0,5147.00,0.7160,0.7790
9715631,K05706.01,Kepler-1636 b,CONFIRMED,CANDIDATE,9.9660e+02,3.20,248.0,5977.00,1.0220,1.1330
9723746,K05707.01,,CANDIDATE,CANDIDATE,5.9400e+02,2.88,347.0,6208.00,1.1680,1.1750
10685764,K05822.01,,CANDIDATE,CANDIDATE,7.6700e+01,1.69,842.0,4885.00,1.9790,0.9330
10737437,K05825.01,,CANDIDATE,CANDIDATE,2.8750e+02,2.05,363.0,5991.00,1.2000,0.7840
10747162,K05826.01,,CANDIDATE,CANDIDATE,5.8570e+02,1.53,379.0,4294.00,0.6640,0.6540
10777591,K05827.01,Kepler-1637 b,CONFIRMED,CANDIDATE,6.0300e+01,0.79,1093.0,6024.00,1.0090,0.7560
7979297,K05455.01,,CANDIDATE,CANDIDATE,5.2880e+02,2.09,267.0,5955.00,0.8830,0.9720
8005002,K05457.01,,CANDIDATE,CANDIDATE,1.2060e+02,3.54,328.0,5166.00,3.2440,1.5290
8007174,K05458.01,,CANDIDATE,CANDIDATE,6.4890e+02,2.19,377.0,5023.00,0.7820,0.8210
8009811,K05459.01,,CANDIDATE,CANDIDATE,1.2760e+02,3.10,769.0,6039.00,2.6220,1.4420
8016650,K05461.01,,CANDIDATE,CANDIDATE,4.2250e+02,17.89,795.0,4849.00,8.9840,2.5730
8915379,K05583.01,,CANDIDATE,CANDIDATE,2.6020e+02,1.31,586.0,5523.00,0.7530,0.6950
8937555,K05585.01,,CANDIDATE,CANDIDATE,2.4960e+02,3.45,496.0,5155.00,2.2330,1.0670
8946267,K05588.01,,CANDIDATE,CANDIDATE,7.5010e+02,2.27,199.0,5583.00,0.8240,0.8990
9776907,K05712.01,,CANDIDATE,CANDIDATE,1.9870e+03,3.40,215.0,4965.00,0.7810,0.8560
9832379,K05715.01,,CANDIDATE,CANDIDATE,6.9990e+02,1.93,260.0,5335.00,0.7420,0.8300
10879899,K05839.01,,CANDIDATE,CANDIDATE,2.3990e+02,2.32,413.0,6362.00,1.3780,1.1990
10933306,K05842.01,,CANDIDATE,CANDIDATE,2.8360e+02,1.85,524.0,6277.00,1.0970,1.1480
8037038,K05466.01,Kepler-1631 b,CONFIRMED,CANDIDATE,1.8170e+02,1.75,1122.0,5858.00,0.9630,1.0560
8040457,K05468.01,,CANDIDATE,CANDIDATE,2.9700e+02,1.65,442.0,6099.00,0.9500,0.8670
8044083,K05470.01,,CANDIDATE,CANDIDATE,6.3700e+02,2.44,223.0,6089.00,0.9500,1.0310
8959240,K05591.01,,CANDIDATE,CANDIDATE,3.2690e+02,4.03,345.0,5066.00,2.2700,1.1500
8971044,K05592.01,,CANDIDATE,CANDIDATE,5.7300e+02,2.30,242.0,6168.00,0.9600,1.0340
9011877,K05597.01,,CANDIDATE,CANDIDATE,7.7400e+01,0.73,773.0,5073.00,0.8510,0.8000
9838582,K05718.01,,CANDIDATE,CANDIDATE,2.2680e+03,5.20,296.0,5780.00,1.0000,1.0000
9839030,K05719.01,,CANDIDATE,CANDIDATE,3.9650e+02,2.19,678.0,6304.00,1.0940,1.1100
7018210,K05344.01,,CANDIDATE,CANDIDATE,4.2040e+02,3.66,370.0,7202.00,1.7550,1.4540
8076215,K05472.01,,CANDIDATE,CANDIDATE,2.7980e+02,5.27,630.0,5437.00,3.1800,1.3720
8094942,K05473.01,,CANDIDATE,CANDIDATE,7.1910e+02,2.64,223.0,5957.00,0.9710,1.0830
8099517,K05474.01,,CANDIDATE,CANDIDATE,4.1800e+02,8.98,486.0,5248.00,4.4130,1.6600
8105398,K05475.01,Kepler-1632 b,CONFIRMED,CANDIDATE,3.4860e+02,2.41,369.0,6072.00,1.2860,0.8180
8105719,K05476.01,,CANDIDATE,CANDIDATE,4.6660e+02,2.52,367.0,5635.00,1.1830,0.9670
9012244,K05598.01,,CANDIDATE,CANDIDATE,3.8240e+02,2.13,274.0,6074.00,1.0340,0.9130
9018021,K05600.01,,CANDIDATE,CANDIDATE,1.4310e+02,4.81,603.0,5053.00,1.9070,0.8850
9026007,K05602.01,,CANDIDATE,CANDIDATE,6.8110e+02,2.49,240.0,5812.00,0.9630,1.0790
9026248,K05603.01,,CANDIDATE,CANDIDATE,4.3300e+02,6.81,393.0,5138.00,3.0980,1.2450
9044060,K05604.01,,CANDIDATE,CANDIDATE,1.9360e+02,2.49,321.0,6282.00,1.7250,1.2570
9047416,K05605.01,,CANDIDATE,CANDIDATE,9.8760e+02,7.04,1105.0,5627.00,1.7350,1.1030
9851638,K05725.01,,CANDIDATE,CANDIDATE,1.3240e+03,2.23,186.0,4828.00,0.6300,0.6160
9881660,K05727.01,,CANDIDATE,CANDIDATE,1.1580e+03,2.61,337.0,4703.00,0.7640,0.7550
9910043,K05732.01,,CANDIDATE,CANDIDATE,3.4140e+02,1.52,499.0,5913.00,0.7950,0.8980
7125794,K05358.01,,CANDIDATE,CANDIDATE,1.2490e+02,1.54,460.0,6611.00,1.2490,1.0570
7130612,K05359.01,,CANDIDATE,CANDIDATE,8.6900e+02,1.53,713.0,3939.00,0.5270,0.5500
8125917,K05479.01,,CANDIDATE,CANDIDATE,1.1266e+03,5.65,855.0,5465.00,1.7020,0.9830
8129333,K05480.01,,CANDIDATE,CANDIDATE,1.5670e+03,5.78,588.0,5936.00,1.4600,0.9860
8158429,K05482.01,,CANDIDATE,CANDIDATE,7.8730e+02,2.96,547.0,5861.00,0.8650,0.9570
8197176,K05485.01,,CANDIDATE,CANDIDATE,1.5270e+03,17.37,1528.0,5188.00,4.5210,1.5830
8197406,K05486.01,,CANDIDATE,CANDIDATE,2.2430e+03,23.47,2292.0,6996.00,3.3590,1.7420
9073549,K05608.01,,CANDIDATE,CANDIDATE,3.9600e+02,2.12,437.0,6064.00,1.0690,1.1210
9079671,K05609.01,,CANDIDATE,CANDIDATE,3.6230e+02,2.70,258.0,5468.00,1.4230,0.8980
9079767,K05610.01,,CANDIDATE,CANDIDATE,9.0400e+02,152.21,248.0,6225.00,1.0310,1.0910
9087853,K05612.01,,CANDIDATE,CANDIDATE,1.0180e+03,2.58,223.0,5438.00,0.8200,0.9200
9097470,K05613.01,,CANDIDATE,CANDIDATE,6.6200e+02,2.41,251.0,5754.00,0.9460,1.0080
9935983,K05736.01,,CANDIDATE,CANDIDATE,2.5360e+02,2.22,377.0,5725.00,1.2890,0.9880
9941136,K05737.01,,CANDIDATE,CANDIDATE,1.8570e+02,1.32,254.0,5916.00,0.9600,0.9760
9942658,K05740.01,,CANDIDATE,CANDIDATE,1.0950e+02,1.01,674.0,6122.00,0.9640,1.0410
7132462,K05360.01,,CANDIDATE,CANDIDATE,1.3580e+02,2.00,649.0,6014.00,1.6990,1.0270
